,index,mean,std
68,1380000.0,2073.0,740.6625412426364
69,1400000.0,2172.0,611.3722270433946
70,1420000.0,1464.0,329.520864286315
71,1440000.0,2713.0,1154.4353598188163
72,1460000.0,2232.0,816.9063593827631
73,1480000.0,1518.0,474.02109657693507
74,1500000.0,1384.0,244.58945193936717
75,1520000.0,1660.0,513.595171316865
76,1540000.0,1469.0,436.90845723103143
77,1560000.0,2478.0,787.7283795827087
78,1580000.0,2269.0,856.6265230542422
79,1600000.0,1787.0,811.838038034681
80,1620000.0,1665.0,710.5244541885944
81,1640000.0,1739.0,851.227936571633
82,1660000.0,1713.0,571.0875589609706
83,1680000.0,2390.0,809.0735442467515
84,1700000.0,1925.0,801.1023654939486
85,1720000.0,1007.0,468.16770499469527
86,1740000.0,2037.0,862.8447137231589
87,1760000.0,1224.0,469.770156565953
88,1780000.0,2417.0,927.0280470406492
89,1800000.0,1581.0,424.5103061175312
90,1820000.0,1926.0,829.6770456026851
91,1840000.0,2007.0,1009.3071881246066
92,1860000.0,1763.0,722.4963667728717
93,1880000.0,2083.0,580.3455866981328
94,1900000.0,1855.0,815.1226901516114
95,1920000.0,1790.0,543.8198231032039
96,1940000.0,2110.0,821.6081791218975
97,1960000.0,2689.0,828.4980386216977
98,1980000.0,1977.0,631.6494280849148
99,2000000.0,2003.0,1084.9336385235736
100,2020000.0,2660.0,1051.2754158639875
101,2040000.0,2732.0,753.8938917380881
102,2060000.0,2010.0,627.9012661239026
103,2080000.0,1537.0,426.6626301892398
104,2100000.0,2253.0,747.5433097821156
105,2120000.0,1906.0,842.64108610962
106,2140000.0,1090.0,460.73853756767517
107,2160000.0,1919.0,639.2565994966341
108,2180000.0,2128.0,787.1823168745599
109,2200000.0,2010.0,774.1834407942345
110,2220000.0,1701.0,693.4327653060533
111,2240000.0,2220.0,854.9502909526378
112,2260000.0,2685.0,994.6883934177578
113,2280000.0,1676.0,654.2812850754635
114,2300000.0,1929.0,762.6460515861863
115,2320000.0,2491.0,737.0542720858485
116,2340000.0,2764.0,611.9346370324204
117,2360000.0,2436.0,1053.14956202811
118,2380000.0,2231.0,686.7088174765197
119,2400000.0,2740.0,1044.1647379604426
120,2420000.0,2171.0,739.2489431849058
121,2440000.0,2156.0,598.0334438808586
122,2460000.0,2177.0,837.8430640639093
123,2480000.0,1590.0,546.6808941238023
124,2500000.0,3114.0,2088.8618910784885
125,2520000.0,2508.0,1055.4790381622934
126,2540000.0,1708.0,797.0671238986087
127,2560000.0,2036.0,1202.9231064369826
128,2580000.0,1885.0,578.7270513808734
129,2600000.0,2517.0,787.0330361554081
130,2620000.0,2014.0,806.0545887221286
131,2640000.0,2149.0,862.8493495390723
132,2660000.0,1839.0,832.1472225513944
133,2680000.0,1839.0,779.7108438389196
134,2700000.0,2455.0,866.9054158326617
135,2720000.0,2806.0,749.9893332574804
136,2740000.0,2347.0,666.1989192425938
137,2760000.0,2045.0,510.7494493389102
138,2780000.0,2445.0,611.6739327452168
139,2800000.0,233.0,47.968739820845826
140,2820000.0,2348.0,897.8173533631436
141,2840000.0,2570.0,1300.8843146106422
142,2860000.0,2260.0,913.3017026152968
143,2880000.0,2287.0,811.1232951900715
